BDRY_IDENT	SEG_NBR	CTRY_1	CTRY_2	CTRY_3	CTRY_4	CTRY_5	CYCLE_DATE
EH00030	1080	NL					199901
EH00030	1090	NL					199901
EH00030	1100	NL					199901
EH00030	1110	NL					199901
EH00030	1120	NL					199901
EH00030	1130	NL					199901
EH00030	1140	NL					199901
EH00030	1150	NL					199901
EH00030	1160	NL					199901
EH00031	10	NL					199801
EH00031	20	NL					199511
EH00031	30	NL					199511
EH00032	10	NL					199902
EH00032	20	NL					199902
EH00032	30	NL					199902
EH00032	40	NL					199902
EH00032	50	NL					199902
EH00032	60	NL					199902
EH00032	70	NL					199902
EH00032	80	NL					199902
EH00032	90	NL					199902
EH00032	100	NL					199902
EH00032	110	NL					199902
EH00032	120	NL					199902
EH00032	130	NL					199902
EH00032	140	NL					199902
EH00032	150	NL					199902
EH00032	160	NL					199902
EH00032	170	NL					199902
EH00032	180	NL					199902
EH00032	190	NL					199902
EH00032	200	NL					199902
EH00032	210	NL					199902
EH00032	220	NL					199902
EH00032	230	NL					199902
EH00032	235	NL					200306
EH00032	240	NL					199902
EH00032	250	NL					199902
EH00032	270	NL					199902
EH00032	280	NL					199902
EH00032	290	NL					199902
EH00032	300	NL					199902
EH00032	310	NL					199902
EH00032	320	NL					199902
EH00032	330	NL					199902
EH00032	340	NL					199902
EH00032	350	NL					199902
EH00032	360	NL					199902
EH00032	380	NL					199902
EH00032	390	NL					199902
EH00033	10	NL					199511
EH00033	20	NL					199511
EH00033	30	NL					199511
EH00033	40	NL					199511
EH00033	50	NL					199511
EH00033	70	NL					199801
EH00033	80	NL					199801
EH00033	90	NL					199801
EH00033	100	NL					199801
EH00033	110	NL					199801
EH00033	120	NL					199801
EH00033	130	NL					199801
EH00033	140	NL					199801
EH00033	150	NL					199801
EH00033	160	NL					199801
EH00033	170	NL					199801
EH00033	180	NL					199801
EH00033	190	NL					199511
EH00033	200	NL					199511
EH00033	210	NL					199511
EH00033	220	NL					199511
EH00033	230	NL					199511
EH00033	240	NL					199511
EH00033	250	NL					199511
EH00033	260	NL					199511
EH00033	270	NL					199511
EH00034	10	NL					200305
EH00034	20	NL					200305
EH00034	30	NL					200305
EH00034	40	NL					200305
EH00034	50	NL					200305
EH00034	60	NL					200305
EH00034	70	NL					200305
EH00034	80	NL					200305
EH00034	90	NL					200305
EH00035	5	NL					199511
EH00035	10	NL					199511
EH00035	20	NL					199511
EH00035	30	NL					199511
EH00035	40	NL					199511
EH00035	50	NL					199511
EH00035	80	NL					199511
EH00035	90	NL					199511
EH00035	100	NL					199511
EH00035	110	NL					199511
EH00035	120	NL					199511
EH00035	130	NL					199511
EH00036	10	NL					200305
EH00036	20	NL					200305
EH00036	30	NL					200305
EH00036	50	NL					200305
EH00036	60	NL					200305
EH00036	70	NL					200305
EH00036	80	NL					200305
EH00036	90	NL					200305
EH00036	100	NL					200305
EH00036	110	NL					200305
EH00036	130	NL					200305
EH00036	150	NL					200305
EH00036	160	NL					200305
EH00036	170	NL					200305
EH00036	180	NL					200305
EH00036	190	NL					200305
EH00036	200	NL					200305
EH00036	210	NL					200305
EH00036	230	NL					200305
EH00036	240	NL					200305
EH00036	250	NL					200305
EH00036	260	NL					200305
EH00036	265	NL					200306
EH00036	270	NL					200305
EH00036	280	NL					200305
EH00036	290	NL					200305
EH00036	300	NL					200305
EH00036	310	NL					200305
EH00036	320	NL					200305
EH00036	330	NL					200305
EH00036	340	NL					200305
EH00036	350	NL					200305
EH00036	360	NL					200305
EH00036	370	NL					200305
EH00036	380	NL					200305
EH00036	390	NL					200305
EH00036	400	NL					200305
EH00036	410	NL					200305
EH00036	420	NL					200305
EH00036	430	NL					200305
EH00036	440	NL					200305
EH00036	445	NL					200306
EH00036	450	NL					200305
EH00036	460	NL					200305
EH00036	480	NL					200305
EH00036	490	NL					200305
EH00036	500	NL					200305
EH00036	510	NL					200305
EH00036	530	NL					200305
EH00036	540	NL					200305
EH00036	550	NL					200305
EH00036	560	NL					200305
EH00036	570	NL					200305
EH00036	580	NL					200305
EH00036	590	NL					200305
EH00036	600	NL					200305
EH00036	610	NL					200305
EH00037	10	NL					199511
EH00037	20	NL					199511
EH00037	30	NL					200603
EH00037	50	NL					199511
EH00038	10	NL					199511
EH00038	20	NL					199801
EH00038	24	NL					200305
EH00038	30	NL					199801
EH00038	40	NL					199801
EH00039	10	NL					199511
EH00039	20	NL					199511
EH00039	30	NL					199511
EH00039	40	NL					199511
EH00040	10	NL					199511
EH00040	20	NL					199511
EH00040	30	NL					199511
EH00040	40	NL					199511
EH00041	10	NL					199904
EH00041	20	NL					199904
EH00041	30	NL					199904
EH00041	40	NL					199904
EH00041	50	NL					199904
EH00041	60	NL					199904
EH00041	70	NL					199904
EH00041	80	NL					199904
EH00041	85	NL					200305
EH00041	90	NL					199904
EH00041	100	NL					199904
EH00041	110	NL					199904
EH00041	120	NL					199904
EH00041	140	NL					199904
EH00041	150	NL					199904
EH00041	160	NL					199904
EH00041	170	NL					200306
EH00048	10	BE					199511
EH00048	20	NL					200306
EH00048	30	NL					200306
EH00048	40	BE					199511
EH00048	50	NL					200306
EH00048	60	NL					200306
EH00048	70	BE					199511
EH00048	80	NL					200306
EH00048	90	BE					200005
EH00050	10	BE					200008
EH00050	20	BE					200008
EH00050	30	BE					200008
EH00050	40	BE					200008
EH00050	45	NL					200308
EH00050	50	BE					200008
EH00050	60	BE					200008
EH00050	64	NL					200305
EH00050	65	NL					200308
EH00050	66	NL					200305
EH00050	70	NL					200305
EH00050	80	BE					200008
EH00050	90	BE					200008
EH00050	100	BE					200008
EH00050	110	BE					200008
EH00050	120	BE					200008
EH00050	130	BE					200008
EH00060	10	NL					200305
EH00060	20	NL					200305
EH00060	30	NL					200305
EH00060	40	NL					200305
EH00060	50	NL					200305
EH00060	60	NL					200305
EH00060	70	NL					200305
EH00060	75	NL					200306
EH00060	80	NL					200305
EH00060	90	NL					200305
EH00060	110	NL					200305
EH00060	120	NL					200305
EH00060	130	NL					200305
EH00060	140	NL					200305
EH00060	150	NL					200305
EH00060	160	NL					200305
EH00060	170	NL					200305
EH00060	180	NL					200305
EH00060	190	NL					200305
EH00060	200	NL					200305
EH00060	210	NL					200305
EH00060	220	NL					200305
EH00060	230	NL					200305
EH00060	240	NL					200305
EH00060	250	NL					200305
EH00060	280	NL					200305
EH00060	290	NL					200305
EH00060	300	NL					200305
EH00060	310	NL					200305
EH00060	350	NL					200305
EH00060	360	NL					200305
EH00060	370	NL					200305
EH00060	380	NL					200305
EH00060	390	NL					200305
EH00060	400	NL					200305
EH00060	410	NL					200305
EH00060	420	NL					200305
EH00060	430	NL					200305
EH00061	10	NL					200306
EH00061	20	NL					200306
EH00061	30	NL					200306
EH00061	40	NL					200306
EH00061	50	GM					200308
EH00065	10	NL					199901
EH00065	20	NL					199901
EH00065	30	NL					199901
EH00065	40	NL					199901
EH00066	10	NL					200603
EH00066	20	NL					200603
EH00066	30	NL					200603
EH00070	10	NL					200603
EH00070	20	NL					200603
EH00070	30	NL					200603
EH00070	40	NL					200603
EH00070	50	NL					200603
EI00001	10	EI					199511
EI00001	20	EI					199511
EI00001	30	EI					199511
EI00001	40	EI					199511
EI00001	50	EI					199511
EI00001	60	EI					199511
EI00001	70	EI					199511
EI00001	80	EI					199511
EI00001	90	EI					199511
EI00001	100	EI					199511
EI00001	110	EI					199511
EI00001	120	EI					199511
EI00002	10	EI					199511
EI00002	20	EI					199511
EI00002	30	EI					200106
EI00002	40	EI					200106
EI00002	50	EI					200106
EI00002	60	EI					200106
EI00002	70	EI					200106
EI00002	80	EI					199511
EI00002	85	EI					199511
EI00002	90	EI					199511
EI00002	100	EI	UK				199511
EI00002	110	EI	UK				199511
EI00003	10	EI					199511
EI00003	20	EI					199511
EI00003	30	EI					199511
EI00003	40	EI					199511
EI00003	50	EI					199511
EI00003	60	EI					199511
EI00003	70	EI					199511
EI00003	80	EI					199511
EI00003	90	EI					199511
EI00003	100	EI					199511
EI00003	110	EI					199511
EI00003	120	EI					199511
EI00004	5	EI					199511
EI00004	15	EI					199511
EI00004	25	EI					199511
EI00004	35	EI					199511
EI00004	45	EI					199511
EI00004	55	EI					199511
EI00004	65	EI					199511
EI00004	75	EI					199511
EI00004	85	EI					199511
EI00004	95	EI					199511
EI00004	105	EI					199511
EI00007	10	EI					200106
EI00034	10	EI					199802
EI00034	20	EI					199802
EI00034	30	EI					199802
EI00034	35	EI					199802
EI00034	40	EI					199802
EI00100	10	EI					200106
EI00100	20	EI					200106
EI00100	30	EI					200106
EI00100	40	EI					200106
EI00100	50	EI					200106
EI00101	10	EI					200106
EI00101	20	EI					200106
EI00101	30	EI					200106
EI00101	40	EI					200106
EI00101	50	EI					200106
EI00101	60	EI					200106
EI00101	70	EI					200106
EI00102	10	EI					200106
EI00102	20	EI					200106
EI00102	30	EI					200106
EI00102	40	EI					200106
EI00102	50	EI					200106
EI00102	60	EI					200106
EI00102	70	EI					200106
EI00102	80	EI					200106
EI00102	90	EI					200106
EI00102	100	EI					200106
EI00102	110	EI					200106
EI00102	120	EI					200106
EI00103	10	EI					200106
EI00103	20	EI					200106
EI00103	30	EI					200106
EI00103	40	EI					200106
EI00104	10	EI					200106
EI00104	20	EI					200106
EI00104	30	EI					200106
EI00105	10	EI					200106
EI00105	20	EI					200106
EI00105	30	EI					200106
EI00105	40	EI					200106
EI00105	50	EI					200106
EI00106	10	EI					200106
EI00106	20	EI					200106
EI00106	30	EI					200106
EI00106	40	EI					200106
EI00106	50	EI					200106
EI00106	60	EI					200106
EI00106	70	EI					200106
EI00106	80	EI					200106
EI00106	90	EI					200106
EI00106	100	EI					200106
EI00106	110	EI					200106
EI00107	10	EI					200106
EI00107	20	EI					200106
EI00107	30	EI					200106
EI00107	40	EI					200106
EI00107	50	EI					200106
EI00107	60	EI					200106
EI00107	70	EI					200106
EI00108	10	EI					200106
EI00108	20	EI					200106
EI00108	30	EI					200106
EI00108	40	EI					200106
EI00108	50	EI					200106
EI00110	10	EI					200106
EI00110	20	EI					200106
EI00110	30	EI					200106
EI00110	40	EI					200106
EI00110	50	EI					200106
EI00115	10	EI					200106
EI00115	20	EI					200106
EI00115	30	EI					200106
EI00115	40	EI					200106
EI00116	10	EI					200106
EI00116	20	EI					200106
EI00116	30	EI					200106
EI00116	40	EI					200106
EI00117	20	EI					200601
EI00117	22	EI					200601
EI00117	24	EI					200601
EI00117	26	EI					200601
EI00117	27	EI					200601
EI00117	30	EI					200601
EI00117	33	EI					200601
EI00118	10	EI					200106
EI00119	10	EI					200106
EI00119	20	EI					200106
EI00119	30	EI					200106
EI00119	40	EI					200106
EI00120	10	EI					200106
EI00121	10	EI					200106
EI00121	20	EI					200106
EI00121	30	EI					200106
EI00121	40	EI					200106
EI00122	10	EI					200106
EI00122	20	EI					200106
EI00122	30	EI					200106
EI00122	40	EI					200106
EI00123	10	EI					200106
EI00123	20	EI					200106
EI00123	30	EI					200106
EI00123	40	EI					200106
EI00124	10	EI					200106
EI00125	10	EI					200106
EI00125	20	EI					200106
EI00126	10	EI					200106
EI00126	20	EI					200106
EI00127	10	EI					200106
EI00127	20	EI					200106
EI00127	30	EI					200106
EI00127	40	EI					200106
EI00127	50	EI					200106
EI00127	60	EI					200106
EI00128	10	EI					200106
EI00128	20	EI					200106
EI00128	30	EI					200106
EI00128	40	EI					200106
EI00130	10	EI					200106
EI00130	20	EI					200106
EI00130	30	EI					200106
EI00130	40	EI					200106
EI00131	10	EI					200106
EI00131	20	EI					200106
EI00131	30	EI					200106
EI00131	40	EI					200106
EI00132	10	EI					200106
EI00133	10	EI					200106
EI00134	10	EI					200106
EI00135	10	EI					200106
EI00136	10	EI					200106
EI00136	20	EI					200106
EI00136	30	EI					200106
EI00136	40	EI					200106
EI00136	50	EI					200106
EI00137	10	EI					200106
EI00137	20	EI					200106
EI00137	30	EI					200106
EI00137	40	EI					200106
EI00138	10	EI					200106
EI00139	10	EI					200106
EI00139	20	EI					200106
EI00139	30	EI					200106
EI00139	40	EI					200106
EI00140	10	EI					200106
EI00140	20	EI					200106
EI00140	30	EI					200106
EI00140	40	EI					200106
EI00141	10	EI					200106
EI00142	10	EI					200106
EI00142	20	EI					200106
EI00142	30	EI					200106
EI00142	40	EI					200106
EI00143	10	EI					200106
EI00143	20	EI					200106
EI00143	30	EI					200106
EI00143	40	EI					200106
EI00144	10	EI					200106
EI00145	10	EI					200106
EI00146	10	EI					200106
EK00001	10	DA					200308
EK00001	20	DA					200308
EK00001	30	DA					200308
EK00001	40	DA					200308
EK00001	50	DA					200308
EK00001	60	DA					200308
EK00001	70	DA					200308
EK00001	80	DA					200308
EK00001	90	DA					200308
EK00001	100	DA					200308
EK00001	110	DA					200308
EK00001	120	DA					200308
EK00001	130	DA					200308
EK00001	140	DA					200308
EK00001	150	DA					200308
EK00001	160	DA					200308
EK00001	170	DA					200308
EK00001	180	DA					200308
EK00001	190	DA					200308
EK00001	200	DA					200308
EK00001	210	DA					200308
EK00001	220	DA					200308
EK00001	230	DA					200308
EK00001	240	DA					200308
EK00001	250	DA					200308
EK00001	260	DA					200308
EK00001	270	DA					200308
EK00001	280	DA					200308
EK00001	290	DA					200308
EK00001	300	DA					200308
EK00001	310	DA					200308
EK00001	320	DA					200308
EK00001	330	DA					200308
EK00001	340	DA					200308
EK00001	350	DA					200308
EK00001	360	DA					200308
EK00001	370	DA					200308
EK00001	380	DA					200308
EK00001	390	DA					200308
EK00001	400	DA					200308
EK00001	410	DA					200308
EK00001	412	DA					200411
EK00001	420	DA					200308
EK00001	430	DA					200308
EK00001	432	DA					200504
EK00001	440	DA					200308
EK00001	442	DA					200504
EK00001	450	DA					200504
EK00010	10	DA					200309
EK00010	20	DA					200309
EK00010	30	DA					200309
EK00010	40	DA					200309
EK00010	50	DA					200309
EK00010	60	DA					200309
EK00010	70	DA					200309
EK00010	80	DA					200309
EK00010	90	DA					200309
EK00010	100	DA					200309
EK00010	110	DA					200309
EK00010	120	DA					200309
EK00010	130	DA					200309
EK00010	140	DA					200309
EK00010	150	DA					200309
EK00010	160	DA					200309
EK00010	170	DA					200309
EK00010	180	DA					200309
EK00010	190	DA					200309
EK00010	200	DA					200309
EK00010	210	DA					200309
EK00010	220	DA					200309
EK00010	230	DA					200309
EK00010	240	DA					200309
EK00010	250	DA					200309
EK00010	260	DA					200309
EK00010	270	DA					200309
EK00010	280	DA					200309
EK00010	290	DA					200309
EK00010	300	DA					200309
EK00010	310	DA					200309
EK00010	320	DA					200309
EK00010	330	DA					200309
EK00010	340	DA					200309
EK00010	350	DA					200309
EK00010	360	DA					200309
EK00010	370	DA					200309
EK00010	380	DA					200309
EK00010	390	DA					200309
EK00010	400	DA					200309
EK00010	410	DA					200309
EK00010	412	DA					200411
EK00010	420	DA					200309
EK00010	430	DA					200309
EK00010	432	DA					200504
EK00010	440	DA					200309
EK00010	442	DA					200504
EK00010	450	DA					200504
EK00011	10	DA					200308
EK00011	20	DA					200308
EK00011	30	DA					200308
EK00011	40	DA					200308
EK00011	50	DA					200308
EK00011	60	DA					200308
EK00011	70	DA					200308
EK00011	80	DA					200308
EK00011	90	DA					200308
EK00011	100	DA					200308
EK00011	110	DA					200308
EK00011	120	DA					200308
EK00011	130	DA					200308
EK00011	140	DA					200308
EK00011	150	DA					200308
EK00011	160	DA					200308
EK00011	170	DA					200308
EK00011	180	DA					200308
EK00011	190	DA					200308
EK00011	200	DA					200308
EK00011	210	DA					200308
EK00011	220	DA					200308
EK00011	230	DA					200308
EK00011	240	DA					200308
EK00011	250	DA					200308
EK00011	260	DA					200308
EK00011	270	DA					200308
EK00011	280	DA					200308
EK00011	290	DA					200308
EK00011	300	DA					200308
EK00011	310	DA					200308
EK00011	320	DA					200308
EK00011	330	DA					200308
EK00011	340	DA					200308
EK00011	350	DA					200308
EK00011	360	DA					200308
EK00011	370	DA					200308
EK00011	380	DA					200308
EK00011	390	DA					200308
EK00011	400	DA					200308
EK00011	410	DA					200308
EK00011	420	DA					200308
EK00011	430	DA					200308
EK00011	440	DA					200308
EK00011	450	DA					200504
EK00030	10	DA					199511
EK00030	20	DA					199511
EK00030	30	DA					199511
EK00030	40	DA					199511
EK00030	50	DA					199511
EK00030	60	DA					199511
EK00030	70	DA					199511
EK00030	80	DA					199512
EK00030	90	DA					199512
EK00030	100	DA					199512
EK00030	110	DA					199512
EK00030	120	DA					199511
EK00035	10	DA					199511
EK00035	20	DA					199511
EK00035	30	DA					199511
EK00035	40	DA					199511
EK00035	50	DA					199511
EK00035	60	DA					199511
EK00035	70	DA					199511
EK00035	80	DA					199511
EK00035	90	DA					199511
EK00035	100	DA					199511
EK00035	110	DA					199511
EK00035	120	DA					199511
EK00040	10	DA					199704
EK00040	20	DA					199704
EK00040	30	DA					199704
EK00040	40	DA					199704
EK00040	50	DA					199704
EK00040	60	DA					199704
EK00040	70	DA					200404
EK00041	10	DA					199704
EK00041	20	DA					199704
EK00041	30	DA					199704
EK00041	40	DA					199704
EK00041	50	DA					199704
EK00041	60	DA					199704
EK00041	70	DA					199704
EK00041	80	DA					199704
EK00041	90	DA					199704
EK00041	100	DA					199704
EK00041	110	DA					199704
EK00042	10	DA					199704
EK00042	20	DA					199704
EK00042	30	DA					199704
EK00042	40	DA					199704
EK00042	50	DA					199704
EK00042	60	DA					199704
EK00042	70	DA					199704
EK00042	80	DA					199704
EK00044	10	DA					199704
EK00044	20	DA					199704
EK00044	30	DA					199704
EK00044	40	DA					199704
EK00044	50	DA					199704
EK00044	60	DA					199704
EK00044	70	DA					199704
EK00050	10	DA					200105
EK00050	20	DA					200105
EK00050	30	DA					200105
EK00050	40	DA					200105
EK00050	50	DA					200105
EK00050	60	DA					200105
EK00050	70	DA					200211
EK00050	80	DA					200404
EK00055	10	DA					199511
EK00055	30	DA					199511
EK00055	40	DA					199511
EK00055	50	DA					199511
EK00055	60	DA					199511
EK00055	70	DA					199511
EK00055	80	DA					199511
EK00055	90	DA					199511
EK00055	100	DA					199511
EK00060	10	DA					200503
EK00060	20	DA					200503
EK00060	30	DA					200503
EK00060	40	DA					200503
EK00060	50	DA					200503
EK00060	60	DA					200503
EK00061	10	DA					200503
EK00061	20	DA					200503
EK00061	30	DA					200503
EK00061	40	DA					200503
EK00061	50	DA					200503
EK00062	10	DA					200503
EK00062	20	DA					200503
EK00062	30	DA					200503
EK00062	40	DA					200503
EK00062	50	DA					200503
EK00062	60	DA					200503
EK00062	70	DA					200503
EK00063	10	DA					200503
EK00063	20	DA					200503
EK00063	30	DA					200503
EK00063	40	DA					200503
EK00063	50	DA					200503
EK00063	60	DA					200503
EK00063	70	DA					200503
EK00063	80	DA					200503
EK00063	90	DA					200503
EK00063	100	DA					200503
EK00063	110	DA					200503
EK00063	120	DA					200503
EK00063	130	DA					200503
EK00063	140	DA					200503
EK00063	150	DA					200503
EK00063	160	DA					200503
EK00063	170	DA					200503
EK00063	180	DA					200503
EK00063	190	DA					200503
EK00063	200	DA					200503
EK00063	210	DA					200503
EK00063	220	DA					200503
EK00063	230	DA					200503
EK00063	240	DA					200503
EK00064	10	DA					200503
EK00064	20	DA					200503
EK00064	30	DA					200503
EK00064	40	DA					200503
EK00064	50	DA					200503
EK00064	60	DA					200503
EK00064	70	DA					200503
EK00064	80	DA					200503
EK00064	90	DA					200503
EK00064	100	DA					200503
EK00064	110	DA					200503
EK00064	120	DA					200503
EK00064	130	DA					200503
EK00070	10	DA					200503
EK00070	20	DA					200503
EK00070	30	DA					200503
EK00070	40	DA					200503
EK00070	50	DA					200503
EK00070	60	DA					200503
EK00071	10	DA					200503
EK00071	20	DA					200503
EK00071	30	DA					200503
EK00071	40	DA					200503
EK00071	50	DA					200503
EK00072	10	DA					200503
EK00072	20	DA					200503
EK00072	30	DA					200503
EK00072	40	DA					200503
EK00073	10	DA					200503
EK00073	20	DA					200503
EK00073	30	DA					200503
EK00073	40	DA					200503
EK00073	50	DA					200503
EK00073	60	DA					200503
EK00073	70	DA					200503
EK00074	10	DA					200503
EK00074	20	DA					200503
EK00074	30	DA					200503
EK00074	40	DA					200503
EK00080	10	DA					199902
EK00080	20	DA					199902
EK00080	30	DA					199902
EK00080	40	DA					199902
EK00080	50	DA					199902
EK00081	10	DA					199511
EK00085	30	DA					199704
EK00085	40	DA					199704
EK00085	50	DA					199704
EK00085	60	DA					199704
EK00085	70	DA					199704
EK00085	80	DA					199704
EK00085	90	DA					199704
EK00085	100	DA					199704
EK00085	110	DA					199704
EK00085	120	DA					199704
EK00085	130	DA					200211
EK00090	10	DA					199704
EK00090	20	DA					199704
EK00090	30	DA					199704
EK00090	40	DA					199704
EK00090	50	DA					199804
EK00091	10	DA					199511
EK00091	20	DA					199511
EK00091	30	DA					199806
EK00091	40	DA					199806
EK00092	10	DA					199511
EK00092	20	DA					199511
EK00092	30	DA					199511
EK00092	40	DA					199511
EK00092	50	DA					199511
EK00100	10	DA					199903
EK00100	20	DA					199903
EK00100	30	DA					199903
EK00100	40	DA					199903
EK00100	50	DA					199903
EK00100	60	DA					199903
EK00100	70	DA					199903
EK00100	80	DA					199903
EK00100	90	DA					199903
EK00100	100	DA					199903
EK00100	110	DA					199903
EK00100	120	DA					199903
EK00105	10	DA					199511
EK00105	20	DA					199511
EK00105	30	DA					199511
EK00105	40	DA					199511
EK00105	50	DA					199511
EK00105	60	DA					199511
EK00105	70	DA					199511
EK00105	80	DA					199511
EK00105	90	DA					199511
EK00105	100	DA					199511
EK00105	110	DA					199511
EK00105	120	DA					199511
EK00110	10	DA					199704
EK00110	20	DA					199704
EK00110	30	DA					199704
EK00110	40	DA					199704
EK00110	50	DA					199704
EK00110	60	DA					199704
EK00110	70	DA					200306
EK00110	80	DA					200306
EK00115	10	DA					199903
EK00115	20	UK					199903
EK00120	10	DA					200211
EK00120	20	DA					200211
EK00120	30	DA					200211
EK00120	40	DA					200211
EK00120	50	DA					200211
EK00120	60	DA					200211
EK00125	10	DA					199511
EK00125	20	DA					199511
EK00125	30	DA					199511
EK00125	40	DA					199511
EK00125	50	DA					199511
EK00125	60	DA					199511
EK00125	70	DA					199511
EK00125	80	DA					199511
EK00125	90	DA					199511
EK00125	100	DA					199511
EK00125	110	DA					199511
EK00125	120	DA					199511
EK00125	130	DA					199511
EK00130	10	DA					200308
EK00130	20	DA					200308
EK00130	30	DA					200308
EK00130	40	DA					200308
EK00130	50	DA					200308
EK00130	60	DA					200308
EK00130	70	DA					200308
EK00135	10	DA					199804
EK00135	20	DA					199804
EK00135	30	DA					199804
EK00135	40	DA					199804
EK00135	50	DA					199804
EK00135	60	DA					199804
EK00135	70	DA					199804
EK00135	80	DA					200404
EK00135	90	DA					200404
EK00135	100	DA					200404
EK00135	110	DA					200404
EK00140	10	DA					199511
EK00140	20	DA					199511
EK00140	30	DA					199511
EK00140	40	DA					199511
EK00140	50	DA					199511
EK00140	60	DA					199511
EK00140	70	DA					199511
EK00140	80	DA					199511
EK00140	90	DA					199511
EK00140	100	DA					199511
EK00140	110	DA					199511
EK00140	120	DA					199511
EL00001	10	LU					200403
EL00001	20	LU					200403
EL00001	30	LU					200403
EL00001	40	LU					200403
EL00001	50	LU					200403
EL00001	60	LU					200403
EL00001	70	LU					200403
EL00001	80	LU					200403
EL00001	90	LU					200403
EL00001	100	LU					200403
EL00001	110	LU					200403
EL00001	120	LU					200403
EL00001	130	LU					200403
EL00001	140	LU					200403
EL00001	150	LU					200403
EL00001	160	LU					200403
EL00001	170	LU					200403
EL00001	180	LU					200403
EL00001	190	LU					200403
EL00001	200	LU					200403
EL00001	210	LU					200403
EL00001	220	LU					200403
EL00001	230	LU					200403
EL00001	240	LU					200403
EL00001	250	LU					200403
EL00001	260	LU					200403
EL00001	270	LU					200403
EL00001	280	LU					200403
EL00001	290	LU					200403
EL00001	300	LU					200403
EL00001	310	LU					200403
EL00001	320	LU					200403
EL00001	330	LU					200403
EL00001	340	LU					200403
EL00001	350	LU					200403
EL00001	360	LU					200403
EL00001	370	LU					200403
EL00001	380	LU					200403
EL00001	390	LU					200403
EL00001	400	LU					200403
EL00001	410	LU					200403
EL00001	420	LU					200403
EL00001	430	LU					200403
EL00001	440	LU					200403
EL00001	450	LU					200403
EL00001	460	LU					200403
EL00001	470	LU					200403
EL00001	480	LU					200403
EL00001	490	LU					200403
EL00001	500	LU					200403
EL00001	510	LU					200403
EL00001	520	LU					200403
EL00001	530	LU					200403
EL00001	540	LU					200403
EL00001	550	LU					200403
EL00001	560	LU					200403
EL00001	570	LU					200403
EL00001	580	LU					200403
EL00001	590	LU					200403
EL00001	600	LU					200403
EL00001	610	LU					200403
EL00001	620	LU					200403
EL00001	630	LU					200403
EL00001	640	LU					200403
EL00001	650	LU					200403
EL00001	660	LU					200403
EL00001	670	LU					200403
EL00001	680	LU					200403
EL00001	690	LU					200403
EL00001	700	LU					200403
EL00001	710	LU					200403
EL00001	720	LU					200403
EL00001	730	LU					200403
EL00001	740	LU					200403
EL00001	750	LU					200403
EL00001	760	LU					200403
EL00001	770	LU					200403
EL00001	780	LU					200403
EL00001	790	LU					200403
EL00001	800	LU					200403
EL00001	810	LU					200403
EL00001	820	LU					200403
EL00001	830	LU					200403
EL00001	840	LU					200403
EL00001	850	LU					200403
EL00001	860	LU					200403
EL00001	870	LU					200403
EL00001	880	LU					200403
EL00001	890	LU					200403
EL00001	900	LU					200403
EL00001	910	LU					200403
EL00001	920	LU					200403
EL00001	930	LU					200403
EL00001	940	LU					200403
EL00001	950	LU					200403
EL00001	960	LU					200403
EL00001	970	LU					200403
EL00001	980	LU					200403
EL00001	990	LU					200403
EL00001	1000	LU					200403
EL00001	1010	LU					200403
EL00001	1020	LU					200403
EL00001	1030	LU					200403
EL00001	1040	LU					200403
EL00001	1050	LU					200403
EL00001	1060	LU					200403
EL00001	1070	LU					200403
EL00001	1080	LU					200403
EL00001	1090	LU					200403
EL00001	1100	LU					200403
EL00001	1110	LU					200403
EL00001	1120	LU					200403
EL00001	1130	LU					200403
EL00001	1140	LU					200403
EL00001	1150	LU					200403
EL00001	1160	LU					200403
EL00001	1170	LU					200403
EL00001	1180	LU					200403
EL00001	1190	LU					200403
EL00001	1200	LU					200403
EL00001	1210	LU					200403
EL00001	1220	LU					200403
EL00001	1230	LU					200403
EL00001	1240	LU					200403
EL00001	1250	LU					200403
EL00001	1260	LU					200403
EL00001	1270	LU					200403
EL00001	1280	LU					200403
EL00001	1290	LU					200403
EL00001	1300	LU					200403
EL00001	1310	LU					200403
EL00001	1320	LU					200403
EL00001	1330	LU					200403
EL00001	1340	LU					200403
EL00001	1350	LU					200403
EL00001	1360	LU					200403
EL00002	10	LU					199511
EL00002	20	LU					199511
EL00002	30	LU					199511
EL00002	40	LU					199511
EL00003	10	LU					200312
EL00003	20	LU					200312
EL00003	30	LU					200312
EL00003	40	LU					200312
EL00003	50	LU					200312
EL00003	60	LU					200312
EL00003	70	LU					200312
EL00003	80	LU					200312
EL00003	90	LU					200312
EL00003	100	LU					200312
EL00003	110	LU					200312
EL00003	120	LU					200312
EL00003	130	LU					200312
EL00003	140	LU					200312
EL00003	150	LU					200312
EL00003	160	LU					200312
EL00003	170	LU					200312
EL00003	180	LU					200312
EL00003	190	LU					200312
EL00003	200	LU					200312
EL00003	210	LU					200312
EL00003	220	LU					200312
EL00003	230	LU					200312
EL00003	240	LU					200312
EL00003	250	LU					200312
EL00003	260	LU					200312
EL00003	270	LU					200312
EL00004	10	LU					200312
EL00004	20	LU					200312
EL00004	30	LU					200312
EL00004	40	LU					200312
EL00004	50	LU					200312
EL00004	60	LU					200312
EL00004	70	LU					200312
EL00004	80	LU					200312
EL00004	90	LU					200312
EL00004	100	LU					200312
EL00004	110	LU					200312
EL00004	120	LU					200312
EL00004	130	LU					200312
EL00004	140	LU					200312
EL00004	150	LU					200312
