MTR_IDENT	SEG_NBR	PT_IDENT	PT_USAGE	PT_LAT	PT_DLAT	PT_LONG	PT_DLONG	PT_WIDTH_L	PT_WIDTH_R	PT_TRN_RAD	PT_TRN_DIR	PT_BI_SEC	NX_POINT	NX_USAGE	NX_LAT	NX_DLAT	NX_LONG	NX_DLONG	NX_WIDTH_L	NX_WIDTH_R	NX_TRN_RAD	NX_TRN_DIR	NX_BI_SEC	CYCLE_DATE
IR178	90	J	T	N29423000	29.708333	W103193000	-103.325000	8.0	6.0			1411	K	T	N30200000	30.333333	W102570000	-102.950000	8.0	6.0			1281	200208
IR178	100	K	T	N30200000	30.333333	W102570000	-102.950000	8.0	6.0			1281	L	T	N30343000	30.575000	W102380000	-102.633333	8.0	6.0			1374	200208
IR178	710	K1	T	N30200000	30.333333	W102570000	-102.950000	8.0	6.0			1385	L1	T	N30343000	30.575000	W102380000	-102.633333	8.0	6.0			1374	200208
IR178	110	L	T	N30343000	30.575000	W102380000	-102.633333	8.0	6.0			1374	M	B	N30420000	30.700000	W102290000	-102.483333	8.0	6.0			1272	200208
IR178	720	L1	T	N30343000	30.575000	W102380000	-102.633333	8.0	6.0			1374	M1	B	N30420000	30.700000	W102290000	-102.483333	8.0	6.0			1361	200208
IR178	120	M	B	N30420000	30.700000	W102290000	-102.483333	8.0	6.0			1272	N	T	N30460000	30.766667	W102263000	-102.441667	8.0	6.0			1042	200208
IR178	130	N	T	N30460000	30.766667	W102263000	-102.441667	8.0	6.0			1042	O	T	N31030000	31.050000	W102263000	-102.441667	8.0	6.0			0687	200208
IR178	140	O	T	N31030000	31.050000	W102263000	-102.441667	8.0	6.0			0687	P	T	N31100000	31.166667	W102340000	-102.566667	10.0	4.0			0349	200208
IR178	620	O1	T	N31030000	31.050000	W102263000	-102.441667	4.0	6.0			0764	OA	T	N31223000	31.375000	W102320000	-102.533333	4.0	4.0			1080	200208
IR178	630	OA	T	N31223000	31.375000	W102320000	-102.533333	4.0	4.0			1080	AE1	T	N31330000	31.550000	W102173000	-102.291667	4.0	4.0			1614	200208
IR178	150	P	T	N31100000	31.166667	W102340000	-102.566667	10.0	4.0			0349	Q	T	N31190000	31.316667	W102593000	-102.991667	10.0	4.0			0111	200208
IR178	160	Q	T	N31190000	31.316667	W102593000	-102.991667	10.0	4.0			0111	R	T	N31190000	31.316667	W103073000	-103.125000	10.0	4.0			3456	200208
IR178	170	R	T	N31190000	31.316667	W103073000	-103.125000	10.0	4.0			3456	S	T	N31040000	31.066667	W103390000	-103.650000	4.0	10.0			3536	200208
IR178	410	R1	T	N31190000	31.316667	W103073000	-103.125000	10.0	4.0			3016	S	T	N31040000	31.066667	W103390000	-103.650000	4.0	10.0			3536	200208
IR178	420	S	T	N31040000	31.066667	W103390000	-103.650000	4.0	10.0			3536	T	T	N31070000	31.116667	W103510000	-103.850000	4.0	10.0			0394	200208
IR178	180	S	T	N31040000	31.066667	W103390000	-103.650000	4.0	10.0			3536	T	T	N31070000	31.116667	W103510000	-103.850000	4.0	10.0			0394	200208
IR178	430	T	T	N31070000	31.116667	W103510000	-103.850000	4.0	10.0			0394	U	T	N31410000	31.683333	W104113000	-104.191667	4.0	10.0			0823	200208
IR178	190	T	T	N31070000	31.116667	W103510000	-103.850000	4.0	10.0			0394	U	T	N31410000	31.683333	W104113000	-104.191667	4.0	10.0			0823	200208
IR178	440	U	T	N31410000	31.683333	W104113000	-104.191667	4.0	10.0			0823	V	T	N31510000	31.850000	W104090000	-104.150000	4.0	4.0			1254	200208
IR178	200	U	T	N31410000	31.683333	W104113000	-104.191667	4.0	10.0			0823	V	T	N31510000	31.850000	W104090000	-104.150000	4.0	4.0			1254	200208
IR178	450	V	T	N31510000	31.850000	W104090000	-104.150000	4.0	4.0			1254	W	T	N31540000	31.900000	W104031200	-104.053333	4.0	4.0			1494	200208
IR178	210	V	T	N31510000	31.850000	W104090000	-104.150000	4.0	4.0			1254	W	T	N31540000	31.900000	W104031200	-104.053333	4.0	4.0			1494	200208
IR178	380	V1	A	N31510000	31.850000	W104090000	-104.150000	4.0	4.0			1733	VA	T	N31520000	31.866667	W103590000	-103.983333	4.0	2.0			1889	200208
IR178	390	VA	T	N31520000	31.866667	W103590000	-103.983333	4.0	2.0			1889	VB	T	N31313000	31.525000	W103070000	-103.116667	4.0	4.0			2385	200208
IR178	400	VB	T	N31313000	31.525000	W103070000	-103.116667	4.0	4.0			2385	R1	T	N31190000	31.316667	W103073000	-103.125000	10.0	4.0			3016	200208
IR178	460	W	T	N31540000	31.900000	W104031200	-104.053333	4.0	4.0			1494	X	T	N32000000	32.000000	W103510000	-103.850000	4.0	4.0			1498	200208
IR178	220	W	T	N31540000	31.900000	W104031200	-104.053333	4.0	4.0			1494	X	T	N32000000	32.000000	W103510000	-103.850000	4.0	4.0			1498	200208
IR178	470	X	T	N32000000	32.000000	W103510000	-103.850000	4.0	4.0			1498	Y	T	N32060000	32.100000	W103390000	-103.650000	4.0	4.0			1592	200208
IR178	230	X	T	N32000000	32.000000	W103510000	-103.850000	4.0	4.0			1498	Y	T	N32060000	32.100000	W103390000	-103.650000	4.0	4.0			1592	200208
IR178	740	X1	T	N32000000	32.000000	W103510000	-103.850000	4.0	4.0			1495	Y1	T	N32060000	32.100000	W103390000	-103.650000	4.0	4.0			1592	200208
IR178	480	Y	T	N32060000	32.100000	W103390000	-103.650000	4.0	4.0			1592	Z	B	N32100000	32.166667	W103150000	-103.250000	4.0	2.0			1692	200208
IR178	240	Y	T	N32060000	32.100000	W103390000	-103.650000	4.0	4.0			1592	Z	B	N32100000	32.166667	W103150000	-103.250000	4.0	2.0			1692	200208
IR178	750	Y1	T	N32060000	32.100000	W103390000	-103.650000	4.0	4.0			1592	Z1	B	N32100000	32.166667	W103150000	-103.250000	4.0	4.0			1690	200208
IR178	490	Z	B	N32100000	32.166667	W103150000	-103.250000	4.0	2.0			1692	AA	T	N32104800	32.180000	W103100000	-103.166667	4.0	2.0			1890	200208
IR178	250	Z	B	N32100000	32.166667	W103150000	-103.250000	4.0	2.0			1692	AA	T	N32104800	32.180000	W103100000	-103.166667	4.0	2.0			1890	200208
IR180	0	A	S	N31303000	31.508333	W101110000	-101.183333	4.0	4.0			0024	B	T	N31313000	31.525000	W101400000	-101.666667	4.0	4.0			0024	200204
IR180	260	AA	T	N32573000	32.958333	W102210000	-102.350000	4.0	4.0	7.5	L	2061	AB	T	N32560000	32.933333	W102130000	-102.216667	3.0	3.0	7.5	L	1832	200204
IR180	440	AA	T	N32573000	32.958333	W102210000	-102.350000	4.0	4.0	7.5	L	2061	AB	T	N32560000	32.933333	W102130000	-102.216667	3.0	3.0	7.5	L	1832	200204
IR180	270	AB	T	N32560000	32.933333	W102130000	-102.216667	3.0	3.0	7.5	L	1832	AC	T	N32573000	32.958333	W101563000	-101.941667	2.5	3.0	7.5	L	1676	200204
IR180	450	AB	T	N32560000	32.933333	W102130000	-102.216667	3.0	3.0	7.5	L	1832	AC	T	N32573000	32.958333	W101563000	-101.941667	2.5	3.0	7.5	L	1676	200204
IR180	280	AC	T	N32573000	32.958333	W101563000	-101.941667	2.5	3.0	7.5	L	1676	AD	T	N32583000	32.975000	W101530000	-101.883333	2.5	3.0	7.5	L	1558	200204
IR180	460	AC	T	N32573000	32.958333	W101563000	-101.941667	2.5	3.0	7.5	L	1676	AD	T	N32583000	32.975000	W101530000	-101.883333	2.5	3.0	7.5	L	1558	200204
IR180	290	AD	T	N32583000	32.975000	W101530000	-101.883333	2.5	3.0	7.5	L	1558	AE	T	N33040000	33.066667	W101413000	-101.691667	4.0	4.0	7.5	R	1768	200204
IR180	470	AD	T	N32583000	32.975000	W101530000	-101.883333	2.5	3.0	7.5	L	1558	AE	T	N33040000	33.066667	W101413000	-101.691667	4.0	4.0	7.5	R	1768	200204
IR180	300	AE	T	N33040000	33.066667	W101413000	-101.691667	4.0	4.0	7.5	R	1768	AF	T	N32593000	32.991667	W101290000	-101.483333	4.0	4.0	7.5	R	2286	200204
IR180	480	AE	T	N33040000	33.066667	W101413000	-101.691667	4.0	4.0	7.5	R	1768	AF	T	N32593000	32.991667	W101290000	-101.483333	4.0	4.0	7.5	R	2286	200204
IR180	310	AF	T	N32593000	32.991667	W101290000	-101.483333	4.0	4.0	7.5	R	2286	AG	X	N32313000	32.525000	W101193000	-101.325000	4.0	4.0			2540	200205
IR180	490	AF	T	N32593000	32.991667	W101290000	-101.483333	4.0	4.0	7.5	R	2286	AG	X	N32313000	32.525000	W101193000	-101.325000	4.0	4.0			2540	200205
IR180	10	B	T	N31313000	31.525000	W101400000	-101.666667	4.0	4.0			0024	C	T	N31323000	31.541667	W102060000	-102.100000	4.0	4.0			0012	200204
IR180	340	BA	T	N33073000	33.125000	W103173000	-103.291667	4.0	4.0	7.5	L	3463	R1	A	N33160000	33.266667	W103330000	-103.550000	4.0	4.0			0787	200204
IR180	20	C	T	N31323000	31.541667	W102060000	-102.100000	4.0	4.0			0012	D	T	N31323000	31.541667	W102140000	-102.233333	4.0	4.0	7.5	R	0047	200204
IR180	30	D	T	N31323000	31.541667	W102140000	-102.233333	4.0	4.0	7.5	R	0047	E	T	N31330000	31.550000	W102173000	-102.291667	4.0	4.0	7.5	R	0173	200204
IR180	40	E	T	N31330000	31.550000	W102173000	-102.291667	4.0	4.0	7.5	R	0173	F	T	N31450000	31.750000	W102473000	-102.791667	4.0	4.0	7.5	R	0336	200204
IR180	50	F	T	N31450000	31.750000	W102473000	-102.791667	4.0	4.0	7.5	R	0336	G	T	N31483000	31.808333	W102520000	-102.866667	3.0	3.0	7.5	R	0553	200204
IR180	60	G	T	N31483000	31.808333	W102520000	-102.866667	3.0	3.0	7.5	R	0553	H	A	N32120000	32.200000	W103030000	-103.050000	3.0	4.0	7.5	L	0444	200204
IR180	70	H	A	N32120000	32.200000	W103030000	-103.050000	3.0	4.0	7.5	L	0444	I	T	N32153000	32.258333	W103140000	-103.233333	3.0	4.0	7.5	L	0014	200204
IR180	80	I	T	N32153000	32.258333	W103140000	-103.233333	3.0	4.0	7.5	L	0014	J	T	N32110000	32.183333	W103303000	-103.508333	4.0	4.0	7.5	R	0093	200204
IR180	90	J	T	N32110000	32.183333	W103303000	-103.508333	4.0	4.0	7.5	R	0093	K	T	N32183000	32.308333	W103423000	-103.708333	4.0	4.0	7.5	R	0648	200204
IR180	100	K	T	N32183000	32.308333	W103423000	-103.708333	4.0	4.0	7.5	R	0648	L	T	N32260000	32.433333	W103420000	-103.700000	4.0	3.0			0943	200204
IR180	110	L	T	N32260000	32.433333	W103420000	-103.700000	4.0	3.0			0943	M	T	N32350000	32.583333	W103410000	-103.683333	4.0	3.0	7.5	L	0927	200204
IR180	120	M	T	N32350000	32.583333	W103410000	-103.683333	4.0	3.0	7.5	L	0927	N	T	N32400000	32.666667	W103410000	-103.683333	4.0	3.0	7.5	R	0911	200204
IR180	130	N	T	N32400000	32.666667	W103410000	-103.683333	4.0	3.0	7.5	R	0911	O	T	N32510000	32.850000	W103403000	-103.675000	3.0	4.0			0935	200204
IR180	140	O	T	N32510000	32.850000	W103403000	-103.675000	3.0	4.0			0935	P	T	N33060000	33.100000	W103390000	-103.650000	4.0	4.0	7.5	R	1012	200204
IR180	150	P	T	N33060000	33.100000	W103390000	-103.650000	4.0	4.0	7.5	R	1012	Q	T	N33100000	33.166667	W103373000	-103.625000	4.0	4.0	7.5	R	1149	200204
IR180	160	Q	T	N33100000	33.166667	W103373000	-103.625000	4.0	4.0	7.5	R	1149	R	T	N33160000	33.266667	W103330000	-103.550000	4.0	4.0			1233	200204
IR180	170	R	T	N33160000	33.266667	W103330000	-103.550000	4.0	4.0			1233	S	T	N33403000	33.675000	W103130000	-103.216667	4.0	4.0	7.5	L	1200	200204
IR180	350	R1	A	N33160000	33.266667	W103330000	-103.550000	4.0	4.0			0787	S	T	N33403000	33.675000	W103130000	-103.216667	4.0	4.0	7.5	L	1200	200204
IR180	510	RA	B	N33303000	33.508333	W103220000	-103.366667	4.0	5.0			0331	RB	T	N33363000	33.608333	W103330000	-103.550000	4.0	5.0			0330	200204
IR180	520	RB	T	N33363000	33.608333	W103330000	-103.550000	4.0	5.0			0330	RC	T	N33430000	33.716667	W103450000	-103.750000	5.0	5.0	7.5	R	0434	200204
IR180	530	RC	T	N33430000	33.716667	W103450000	-103.750000	5.0	5.0	7.5	R	0434	RD	T	N33470000	33.783333	W103483000	-103.808333	5.0	5.0	7.5	R	0672	200204
IR180	540	RD	T	N33470000	33.783333	W103483000	-103.808333	5.0	5.0	7.5	R	0672	RE	T	N33493000	33.825000	W103490000	-103.816667	5.0	3.0	7.5	R	0853	200204
IR180	550	RE	T	N33493000	33.825000	W103490000	-103.816667	5.0	3.0	7.5	R	0853	RF	T	N33543000	33.908333	W103490000	-103.816667	5.0	3.0	7.5	R	0915	200204
IR180	560	RF	T	N33543000	33.908333	W103490000	-103.816667	5.0	3.0	7.5	R	0915	RG	C	N34100000	34.166667	W103480000	-103.800000	5.0	3.0			0924	200204
IR180	570	RG	C	N34100000	34.166667	W103480000	-103.800000	5.0	3.0			0924	RH	A	N34390000	34.650000	W103470000	-103.783333	4.0	4.0	6	L	0459	200204
IR180	580	RH	A	N34390000	34.650000	W103470000	-103.783333	4.0	4.0	6	L	0459	RI	T	N34390000	34.650000	W104020000	-104.033333	4.0	4.0	6	L	3162	200204
IR180	590	RI	T	N34390000	34.650000	W104020000	-104.033333	4.0	4.0	6	L	3162	RJ	T	N34000000	34.000000	W104040000	-104.066667	4.0	4.0	6	L	2262	200204
IR180	600	RJ	T	N34000000	34.000000	W104040000	-104.066667	4.0	4.0	6	L	2262	RK	T	N34000000	34.000000	W103500000	-103.833333	4.0	4.0	6	L	1398	200204
IR180	610	RK	T	N34000000	34.000000	W103500000	-103.833333	4.0	4.0	6	L	1398	RG1	B	N34100000	34.166667	W103480000	-103.800000	4.0	4.0			0995	200204
IR180	360	S	T	N33403000	33.675000	W103130000	-103.216667	4.0	4.0	7.5	L	1200	T	T	N33473000	33.791667	W103090000	-103.150000	4.0	5.0	7.5	R	1417	200204
IR180	180	S	T	N33403000	33.675000	W103130000	-103.216667	4.0	4.0	7.5	L	1200	T	T	N33473000	33.791667	W103090000	-103.150000	4.0	5.0	7.5	R	1417	200204
IR180	370	T	T	N33473000	33.791667	W103090000	-103.150000	4.0	5.0	7.5	R	1417	U	T	N33500000	33.833333	W102550000	-102.916667	4.0	5.0	7.5	R	2145	200204
IR180	190	T	T	N33473000	33.791667	W103090000	-103.150000	4.0	5.0	7.5	R	1417	U	T	N33500000	33.833333	W102550000	-102.916667	4.0	5.0	7.5	R	2145	200204
IR180	380	U	T	N33500000	33.833333	W102550000	-102.916667	4.0	5.0	7.5	R	2145	V	T	N33393000	33.658333	W102530000	-102.883333	4.0	4.0	7.5	R	2877	200204
IR180	200	U	T	N33500000	33.833333	W102550000	-102.916667	4.0	5.0	7.5	R	2145	V	T	N33393000	33.658333	W102530000	-102.883333	4.0	4.0	7.5	R	2877	200204
IR180	390	V	T	N33393000	33.658333	W102530000	-102.883333	4.0	4.0	7.5	R	2877	W	T	N33333000	33.558333	W103000000	-103.000000	4.0	4.0	7.5	L	2862	200204
IR180	210	V	T	N33393000	33.658333	W102530000	-102.883333	4.0	4.0	7.5	R	2877	W	T	N33333000	33.558333	W103000000	-103.000000	4.0	4.0	7.5	L	2862	200204
IR180	400	W	T	N33333000	33.558333	W103000000	-103.000000	4.0	4.0	7.5	L	2862	X	T	N33233000	33.391667	W102573000	-102.958333	4.0	4.0	7.5	L	2387	200204
IR180	220	W	T	N33333000	33.558333	W103000000	-103.000000	4.0	4.0	7.5	L	2862	X	T	N33233000	33.391667	W102573000	-102.958333	4.0	4.0	7.5	L	2387	200204
IR180	330	W1	A	N33333000	33.558333	W103000000	-103.000000	4.0	4.0			2995	BA	T	N33073000	33.125000	W103173000	-103.291667	4.0	4.0	7.5	L	3463	200204
IR180	410	X	T	N33233000	33.391667	W102573000	-102.958333	4.0	4.0	7.5	L	2387	Y	T	N33180000	33.300000	W102493000	-102.825000	4.0	4.0			2218	200204
IR180	230	X	T	N33233000	33.391667	W102573000	-102.958333	4.0	4.0	7.5	L	2387	Y	T	N33180000	33.300000	W102493000	-102.825000	4.0	4.0			2218	200204
IR180	420	Y	T	N33180000	33.300000	W102493000	-102.825000	4.0	4.0			2218	Z	T	N33133000	33.225000	W102440000	-102.733333	4.0	4.0			2219	200204
IR180	240	Y	T	N33180000	33.300000	W102493000	-102.825000	4.0	4.0			2218	Z	T	N33133000	33.225000	W102440000	-102.733333	4.0	4.0			2219	200204
IR180	430	Z	T	N33133000	33.225000	W102440000	-102.733333	4.0	4.0			2219	AA	T	N32573000	32.958333	W102210000	-102.350000	4.0	4.0	7.5	L	2061	200204
IR180	250	Z	T	N33133000	33.225000	W102440000	-102.733333	4.0	4.0			2219	AA	T	N32573000	32.958333	W102210000	-102.350000	4.0	4.0	7.5	L	2061	200204
IR181	0	A	S	N36300000	36.500000	W098260000	-98.433333	2.0	2.0			3316	B	T	N36230000	36.383333	W098420000	-98.700000	4.0	4.0			3377	200204
IR181	10	B	T	N36230000	36.383333	W098420000	-98.700000	4.0	4.0			3377	C	T	N36140000	36.233333	W099200000	-99.333333	4.0	4.0			3250	200204
IR181	20	C	T	N36140000	36.233333	W099200000	-99.333333	4.0	4.0			3250	D	T	N36030000	36.050000	W099300000	-99.500000	4.0	4.0			3280	200204
IR181	30	D	T	N36030000	36.050000	W099300000	-99.500000	4.0	4.0			3280	E	T	N36000000	36.000000	W099500000	-99.833333	4.0	4.0			3315	200204
IR181	40	E	T	N36000000	36.000000	W099500000	-99.833333	4.0	4.0			3315	F	T	N35540000	35.900000	W099570000	-99.950000	4.0	4.0			2624	200204
IR181	50	F	T	N35540000	35.900000	W099570000	-99.950000	4.0	4.0			2624	G	T	N35430000	35.716667	W099350000	-99.583333	4.0	4.0			1897	200204
IR181	60	G	T	N35430000	35.716667	W099350000	-99.583333	4.0	4.0			1897	H	T	N35470000	35.783333	W099120000	-99.200000	4.0	4.0			1690	200204
IR181	70	H	T	N35470000	35.783333	W099120000	-99.200000	4.0	4.0			1690	I	T	N35510000	35.850000	W098440000	-98.733333	3.0	3.0			1542	200204
IR181	80	I	T	N35510000	35.850000	W098440000	-98.733333	3.0	3.0			1542	J	T	N35590000	35.983333	W098330000	-98.550000	3.0	3.0			1360	200204
IR181	90	J	T	N35590000	35.983333	W098330000	-98.550000	3.0	3.0			1360	K	X	N36100000	36.166667	W098200000	-98.333333	3.0	3.0			1339	200204
IR182	0	A	S	N36100000	36.166667	W098200000	-98.333333	3.0	3.0			3139	B	T	N35590000	35.983333	W098330000	-98.550000	3.0	3.0			3160	200204
IR182	10	B	T	N35590000	35.983333	W098330000	-98.550000	3.0	3.0			3160	C	T	N35510000	35.850000	W098440000	-98.733333	4.0	4.0			3342	200204
IR182	20	C	T	N35510000	35.850000	W098440000	-98.733333	4.0	4.0			3342	D	T	N35470000	35.783333	W099120000	-99.200000	4.0	4.0			3490	200204
IR182	30	D	T	N35470000	35.783333	W099120000	-99.200000	4.0	4.0			3490	E	T	N35430000	35.716667	W099350000	-99.583333	4.0	4.0			0097	200204
IR182	40	E	T	N35430000	35.716667	W099350000	-99.583333	4.0	4.0			0097	F	T	N35540000	35.900000	W099570000	-99.950000	3.0	3.0			0052	200204
IR182	50	F	T	N35540000	35.900000	W099570000	-99.950000	3.0	3.0			0052	G	T	N35513000	35.858333	W100050000	-100.083333	4.0	4.0			3200	200204
IR182	60	G	T	N35513000	35.858333	W100050000	-100.083333	4.0	4.0			3200	H	T	N35420000	35.700000	W100120000	-100.200000	4.0	4.0			3002	200204
IR182	70	H	T	N35420000	35.700000	W100120000	-100.200000	4.0	4.0			3002	I	T	N35290000	35.483333	W100210000	-100.350000	4.0	4.0			3177	200204
IR182	80	I	T	N35290000	35.483333	W100210000	-100.350000	4.0	4.0			3177	J	T	N35220000	35.366667	W100400000	-100.666667	4.0	4.0			3456	200204
IR182	90	J	T	N35220000	35.366667	W100400000	-100.666667	4.0	4.0			3456	K	X	N35200000	35.333333	W101100000	-101.166667	4.0	4.0			3552	200204
IR183	0	A	S	N36300000	36.500000	W098260000	-98.433333	2.0	2.0			3316	B	T	N36230000	36.383333	W098420000	-98.700000	4.0	4.0			3377	200204
IR183	10	B	T	N36230000	36.383333	W098420000	-98.700000	4.0	4.0			3377	C	T	N36140000	36.233333	W099200000	-99.333333	4.0	4.0			3250	200204
IR183	20	C	T	N36140000	36.233333	W099200000	-99.333333	4.0	4.0			3250	D	T	N36030000	36.050000	W099300000	-99.500000	4.0	4.0			3280	200204
IR183	30	D	T	N36030000	36.050000	W099300000	-99.500000	4.0	4.0			3280	E	T	N36000000	36.000000	W099500000	-99.833333	4.0	4.0			3315	200204
IR183	40	E	T	N36000000	36.000000	W099500000	-99.833333	4.0	4.0			3315	F	T	N35540000	35.900000	W099570000	-99.950000	3.0	3.0			3262	200204
IR183	50	F	T	N35540000	35.900000	W099570000	-99.950000	3.0	3.0			3262	G	T	N35513000	35.858333	W100050000	-100.083333	4.0	4.0			3200	200204
IR183	60	G	T	N35513000	35.858333	W100050000	-100.083333	4.0	4.0			3200	H	T	N35420000	35.700000	W100120000	-100.200000	4.0	4.0			3002	200204
IR183	70	H	T	N35420000	35.700000	W100120000	-100.200000	4.0	4.0			3002	I	T	N35290000	35.483333	W100210000	-100.350000	4.0	4.0			3177	200204
IR183	80	I	T	N35290000	35.483333	W100210000	-100.350000	4.0	4.0			3177	J	T	N35220000	35.366667	W100400000	-100.666667	4.0	4.0			3462	200204
IR183	90	J	T	N35220000	35.366667	W100400000	-100.666667	4.0	4.0			3462	K	X	N35203000	35.341667	W101100000	-101.166667	4.0	4.0			3564	200204
IR184	0	A	S	N35032100	35.055833	W099414200	-99.695000	10.0	10.0			2678	B	B	N34240000	34.400000	W099395400	-99.665000	10.0	10.0			2650	200602
IR184	10	B	B	N34240000	34.400000	W099395400	-99.665000	10.0	10.0			2650	C	B	N34052400	34.090000	W099364800	-99.613333	5.0	5.0			1931	200602
IR184	20	C	B	N34052400	34.090000	W099364800	-99.613333	5.0	5.0			1931	D	X	N34161200	34.270000	W099280000	-99.466667					1241	200602
IR185	0	A	S	N36520000	36.866667	W098240000	-98.400000	3.0	2.0			0368	B	T	N36550000	36.916667	W098290000	-98.483333	3.0	2.0			0291	200204
IR185	10	B	T	N36550000	36.916667	W098290000	-98.483333	3.0	2.0			0291	C	T	N37090000	37.150000	W099140000	-99.233333	3.0	4.0			0005	200204
IR185	20	C	T	N37090000	37.150000	W099140000	-99.233333	3.0	4.0			0005	D	T	N37020000	37.033333	W099380000	-99.633333	3.0	3.0			3304	200204
IR185	30	D	T	N37020000	37.033333	W099380000	-99.633333	3.0	3.0			3304	E	T	N36430000	36.716667	W100070000	-100.116667	3.0	3.0			2696	200204
IR185	40	E	T	N36430000	36.716667	W100070000	-100.116667	3.0	3.0			2696	F	T	N36340000	36.566667	W099530000	-99.883333	4.0	4.0			1862	200204
IR185	50	F	T	N36340000	36.566667	W099530000	-99.883333	4.0	4.0			1862	G	T	N36540000	36.900000	W099020000	-99.033333	3.0	4.0			2095	200204
IR185	60	G	T	N36540000	36.900000	W099020000	-99.033333	3.0	4.0			2095	H	T	N36280000	36.466667	W098590000	-98.983333	2.0	4.0			2137	200204
IR185	70	H	T	N36280000	36.466667	W098590000	-98.983333	2.0	4.0			2137	I	T	N36313000	36.525000	W098450000	-98.750000	2.0	4.0			1628	200204
IR185	80	I	T	N36313000	36.525000	W098450000	-98.750000	2.0	4.0			1628	J	X	N36350000	36.583333	W098310000	-98.516667	2.0	4.0			1629	200204
IR190	0	A	S	N34161200	34.270000	W099280000	-99.466667	5.0	5.0			3041	B	A	N34052400	34.090000	W099364800	-99.613333	5.0	5.0			3388	200513
IR190	10	B	A	N34052400	34.090000	W099364800	-99.613333	5.0	5.0			3388	C	T	N34100000	34.166667	W100000000	-100.000000	5.0	5.0			0486	200513
IR190	20	C	T	N34100000	34.166667	W100000000	-100.000000	5.0	5.0			0486	D	T	N34230000	34.383333	W100014200	-100.028333	4.0	5.0			0788	200513
IR190	30	D	T	N34230000	34.383333	W100014200	-100.028333	4.0	5.0			0788	E	C	N34364200	34.611667	W100063000	-100.108333	5.0	5.0			0492	200513
IR190	40	E	C	N34364200	34.611667	W100063000	-100.108333	5.0	5.0			0492	F	C	N34434200	34.728333	W100250000	-100.416667	5.0	5.0			0464	200513
IR190	50	F	C	N34434200	34.728333	W100250000	-100.416667	5.0	5.0			0464	G	T	N35073000	35.125000	W100363600	-100.610000	5.0	5.0			1112	200513
IR190	60	G	T	N35073000	35.125000	W100363600	-100.610000	5.0	5.0			1112	H	B	N35160600	35.268333	W100144800	-100.246667	5.0	7.0			1794	200513
IR190	70	H	B	N35160600	35.268333	W100144800	-100.246667	5.0	7.0			1794	I	X	N35034200	35.061667	W099414200	-99.695000	5.0	5.0			2047	200513
IR191	0	A	S	N35034200	35.061667	W099414200	-99.695000	5.0	5.0			0247	B	A	N35160600	35.268333	W100144800	-100.246667	7.0	5.0			3594	200513
IR191	10	B	A	N35160600	35.268333	W100144800	-100.246667	7.0	5.0			3594	C	T	N35073000	35.125000	W100363600	-100.610000	5.0	5.0			2912	200513
IR191	20	C	T	N35073000	35.125000	W100363600	-100.610000	5.0	5.0			2912	D	T	N34434200	34.728333	W100250000	-100.416667	5.0	5.0			2264	200513
IR191	30	D	T	N34434200	34.728333	W100250000	-100.416667	5.0	5.0			2264	E	C	N34364200	34.611667	W100063000	-100.108333	5.0	4.0			2292	200513
IR191	40	E	C	N34364200	34.611667	W100063000	-100.108333	5.0	4.0			2292	F	C	N34230000	34.383333	W100014200	-100.028333	5.0	4.0			2588	200513
IR191	50	F	C	N34230000	34.383333	W100014200	-100.028333	5.0	4.0			2588	G	T	N34100000	34.166667	W100000000	-100.000000	5.0	5.0			2286	200513
IR191	60	G	T	N34100000	34.166667	W100000000	-100.000000	5.0	5.0			2286	H	B	N34052400	34.090000	W099364800	-99.613333	5.0	5.0			1588	200513
IR191	70	H	B	N34052400	34.090000	W099364800	-99.613333	5.0	5.0			1588	I	X	N34161200	34.270000	W099280000	-99.466667	5.0	5.0			1241	200513
IR192	0	A	S	N32560000	32.933333	W105200600	-105.335000	10.0	7.0			2442	B	T	N32474800	32.796667	W105152400	-105.256667	8.0	7.0			2241	200212
