MTR_IDENT	SEG_NBR	SEQ_NBR	SUAS_MOA_ID	CYCLE_DATE	SECTOR	PT_IDENT	NX_POINT
VR1915	240	1	MOA US 02110	200205		J	K
VR1916	0	1	MOA US 01092	200205		A	B
VR1916	0	2	MOA US 01320	200205		A	B
VR1916	0	3	R2202B	200205		A	B
VR1916	10	1	MOA US 01320	200205		B	C
VR1916	10	2	MOA US 01322	200205		B	C
VR1916	50	1	MOA US 01320	200205		AA	B
VR1916	50	2	R2211	200205		AA	B
VR1916	60	1	MOA US 01320	200205		B	C
VR1916	60	2	MOA US 01322	200205		B	C
VR1916	100	1	MOA US 01320	200205		B1	C
VR1916	100	2	MOA US 01322	200205		B1	C
VR1926	0	3	MOA US 01154	200205		A	B
VR1926	10	1	MOA US 01154	200205		B	C
VR1926	20	1	MOA US 01154	200205		C	D
VR1926	20	2	R2202A	200205		C	D
VR1926	40	1	MOA US 01154	200205		B	AC
VR1926	40	2	MOA US 01160	200205		B	AC
VR1926	40	3	MOA US 01162	200205		B	AC
VR1927	0	2	MOA US 01154	200205		A	B
VR1927	10	1	MOA US 01154	200205		B	C
VR1927	20	1	MOA US 01154	200205		C	D
VR1927	40	1	MOA US 01154	200205		BB	C
VR1927	40	2	MOA US 01160	200205		BB	C
VR1927	40	3	MOA US 01162	200205		BB	C
VR1927	50	1	MOA US 01154	200205		C	D
VR1927	70	1	MOA US 01154	200205		C1	D
VR1928	0	2	MOA US 01092	200205		A	B
VR1928	0	3	MOA US 01320	200205		A	B
VR1928	0	4	MOA US 02354	200205		A	B
VR1928	0	5	R2202B	200205		A	B
VR1929	0	2	MOA US 01092	200205		A	B
VR1929	0	3	MOA US 01320	200205		A	B
VR1929	0	4	MOA US 02354	200205		A	B
VR1929	0	5	R2202B	200205		A	B
VR1939	0	2	MOA US 01092	200205		A	B
VR1939	0	3	MOA US 02354	200205		A	B
VR1939	10	1	MOA US 01154	200205		B	C
VR1939	10	2	MOA US 02354	200205		B	C
VR201	20	1	MOA US 01210	200205		C	D
VR201	20	2	MOA US 01986	200205		C	D
VR201	30	1	MOA US 01210	200205		D	E
VR201	50	1	MOA US 01192	200205		F	G
VR201	60	1	MOA US 01192	200205		G	H
VR201	60	2	MOA US 01420	200205		G	H
VR201	60	3	R4813A	200205		G	H
VR201	70	1	MOA US 01420	200205		H	I
VR201	70	2	R4813A	200205		H	I
VR202	40	1	MOA US 01200	200205		E	F
VR202	70	1	MOA US 01192	200205		H	I
VR202	80	1	MOA US 01192	200205		I	J
VR202	80	2	MOA US 01420	200205		I	J
VR202	80	3	R4813A	200205		I	J
VR202	90	1	MOA US 01420	200205		J	K
VR202	90	2	R4813A	200205		J	K
VR208	0	2	MOA US 01106	200205		A	B
VR208	0	3	MOA US 01822	200205		A	B
VR208	0	4	MOA US 02050	200205		A	B
VR208	30	1	MOA US 01030	200205		D	E
VR208	40	3	MOA US 01030	200205		E	F
VR208	50	1	MOA US 01030	200205		F	G
VR208	50	2	MOA US 01026	200205		F	G
VR208	50	3	MOA US 01420	200205		F	G
VR208	50	4	R4816S	200205		F	G
VR209	0	3	MOA US 02008	200205		A	B
VR209	0	4	MOA US 01264	200205		A	B
VR209	10	1	MOA US 01264	200205		B	C
VR209	20	1	MOA US 01264	200205		C	D
VR209	70	1	MOA US 02066	200205		H	I
VR209	80	1	MOA US 02066	200205		I	J
VR209	80	2	MOA US 02064	200205		I	J
VR209	110	1	MOA US 01030	200205		L	M
VR209	120	1	MOA US 01030	200205		M	N
VR222	30	1	MOA US 02088	200205		D	E
VR222	30	2	MOA US 02090	200205		D	E
VR222	50	1	R4807A	200205		F	G
VR222	50	2	R4807B	200205		F	G
VR222	50	3	R4808N	200205		F	G
VR222	80	1	MOA US 02088	200205		D	E
VR222	80	2	MOA US 02090	200205		D	E
VR222	100	1	R4807A	200205		F	G
VR222	100	2	R4807B	200205		F	G
VR222	100	3	R4808N	200205		F	G
VR222	130	1	R4806W	200205		E2	E2X
VR222	160	1	R4806W	200205		E2	E2X
VR222	190	1	R4806W	200205		E3	E3X
VR222	190	2	A481	200205		E3	E3X
VR223	0	4	MOA US 02062	200205		A	B
VR223	0	5	R2304	200205		A	B
VR223	10	1	MOA US 02062	200205		B	C
VR223	20	1	MOA US 02062	200205		C	D
VR223	30	1	MOA US 02062	200205		D	E
VR223	40	1	MOA US 02062	200205		E	F
VR223	50	1	R2304	200205		F	G
VR231	0	2	MOA US 01452	200205		A	B
VR231	0	3	A231	200205		A	B
VR239	0	4	MOA US 01820	200205		A	B
VR239	40	1	MOA US 01820	200205		E	F
VR239	60	1	MOA US 02062	200205		G	H
VR239	70	1	MOA US 02062	200205		H	I
VR239	80	1	MOA US 02062	200205		I	J
VR239	90	1	R2304	200205		J	K
VR241	40	1	MOA US 01820	200205		E	F
VR241	50	1	MOA US 01820	200205		F	G
VR241	60	1	MOA US 01820	200205		G	H
VR241	90	1	MOA US 02062	200205		J	K
VR241	90	2	R2304	200205		J	K
VR242	0	2	MOA US 01452	200205		A	B
VR242	0	3	A231	200205		A	B
VR242	10	1	MOA US 01050	200205		B	C
VR242	10	2	MOA US 01452	200205		B	C
VR242	20	1	MOA US 01050	200205		C	D
VR242	20	2	MOA US 01452	200205		C	D
VR242	30	1	MOA US 01452	200205		D	E
VR242	60	1	R2304	200205		G	H
VR243	10	1	MOA US 01452	200205		B	C
VR243	20	1	MOA US 01050	200205		C	D
VR243	20	2	MOA US 01452	200205		C	D
VR243	40	1	MOA US 01050	200205		E	F
VR243	50	1	MOA US 01050	200205		F	G
VR243	50	2	MOA US 01452	200205		F	G
VR244	40	1	MOA US 01820	200205		E	F
VR244	50	1	MOA US 01820	200205		F	G
VR244	60	1	MOA US 01820	200205		G	H
VR244	80	1	MOA US 02062	200205		I	J
VR244	90	1	MOA US 02062	200205		J	K
VR244	100	1	MOA US 02062	200205		K	L
VR244	110	1	MOA US 02062	200205		L	M
VR245	10	1	MOA US 01050	200205		B	C
VR245	10	2	MOA US 01452	200205		B	C
VR245	20	1	MOA US 01050	200205		C	D
VR245	20	2	MOA US 01452	200205		C	D
VR249	10	1	MOA US 01510	200205		B	C
VR249	10	2	MOA US 01516	200205		B	C
VR249	20	1	MOA US 01514	200205		C	D
VR249	30	1	MOA US 01512	200205		D	E
VR249	30	2	MOA US 01514	200205		D	E
VR259	10	1	MOA US 02168	200205		B	C
VR259	20	1	MOA US 02168	200205		C	D
VR259	30	1	MOA US 02168	200205		D	E
VR259	40	1	MOA US 01396	200205		E	F
VR259	50	1	MOA US 01396	200205		F	G
VR259	50	2	MOA US 02062	200205		F	G
VR259	60	1	MOA US 02062	200205		G	H
VR259	70	1	MOA US 02062	200205		H	I
VR259	80	1	MOA US 02062	200205		I	J
VR259	90	1	MOA US 02062	200205		J	K
VR259	90	2	R2304	200205		J	K
VR259	100	1	R2304	200205		K	L
VR260	0	1	MOA US 01571	200205		A	B
VR260	0	2	MOA US 01752	200205		A	B
VR260	10	1	MOA US 01752	200205		B	C
VR260	40	1	MOA US 01396	200205		E	F
VR260	50	1	MOA US 01396	200205		F	G
VR260	60	1	MOA US 01396	200205		G	H
VR260	60	2	MOA US 02062	200205		G	H
VR260	70	1	MOA US 02062	200205		H	I
VR260	80	1	MOA US 02062	200205		I	J
VR260	90	1	MOA US 02062	200205		J	K
VR260	100	1	MOA US 02062	200205		K	L
VR260	110	1	MOA US 02062	200205		L	M
VR263	0	1	MOA US 01571	200205		A	B
VR263	0	2	MOA US 01752	200205		A	B
VR263	10	1	MOA US 01752	200205		B	C
VR263	40	1	MOA US 02170	200205		E	F
VR263	50	1	MOA US 02170	200205		F	G
VR263	60	1	MOA US 02168	200205		G	H
VR263	60	2	MOA US 02170	200205		G	H
VR263	70	1	MOA US 02168	200205		H	I
VR263	90	1	R2303A	200205		J	K
VR263	100	1	R2303A	200205		K	L
VR263	120	1	MOA US 01396	200205		M	N
VR263	130	1	MOA US 01396	200205		N	O
VR263	130	2	MOA US 02062	200205		N	O
VR263	140	1	MOA US 02062	200205		O	P
VR263	150	1	MOA US 02062	200205		P	Q
VR263	160	1	MOA US 02062	200205		Q	R
VR263	170	1	MOA US 02062	200205		R	S
VR263	180	1	MOA US 02062	200205		S	T
VR267	0	2	MOA US 01571	200205		A	B
VR267	20	1	R2310A	200205		C	D
VR268	0	2	MOA US 01571	200205		A	B
VR268	20	1	R2310A	200205		C	D
VR268	40	1	R2304	200205		E	F
VR269	0	2	MOA US 01571	200205		A	B
VR269	20	1	R2310A	200205		C	D
VR288	0	2	R2510A	200205		A	B
VR288	10	1	R2510A	200205		B	C
VR288	20	1	R2510A	200205		C	D
VR288	40	1	R2507N	200205		E	F
VR288	40	2	R2507S	200205		E	F
VR288	50	1	R2507N	200205		F	G
VR288	50	2	R2507S	200205		F	G
VR288	60	1	R2510A	200205		G	H
VR289	50	1	R2507N	200205		F	G
VR296	60	1	R2507N	200205		G	H
VR296	70	1	R2507N	200205		H	I
VR296	90	1	R2510A	200205		J	K
VR299	30	2	R2507S	200205		D	E
VR299	40	1	R2507S	200205		E	F
VR299	50	1	R2512	200205		F	G
VR299	60	1	R2512	200205		G	H
VR299	70	1	R2510A	200205		H	I
VR316	0	1	MOA US 02042	200205		A	B
VR316	10	1	MOA US 02042	200205		B	C
VR316	20	1	MOA US 01588	200205		C	D
VR316	30	1	MOA US 01588	200205		D	E
VR316	30	2	MOA US 01592	200205		D	E
VR316	40	1	MOA US 01588	200205		E	F
VR316	40	2	MOA US 01592	200205		E	F
VR316	50	1	MOA US 01588	200205		F	G
VR316	80	1	MOA US 02042	200205		I	J
VR316	90	1	MOA US 02042	200205		J	K
VR319	10	1	MOA US 02042	200205		B	C
VR319	20	1	MOA US 02042	200205		C	D
VR319	50	1	MOA US 01588	200205		F	G
VR319	60	1	MOA US 01588	200205		G	H
VR319	60	2	MOA US 01592	200205		G	H
VR319	70	1	MOA US 01588	200205		H	I
VR319	70	2	MOA US 01592	200205		H	I
VR319	80	1	MOA US 01588	200205		I	J
VR319	90	1	MOA US 02042	200205		J	K
VR319	100	1	MOA US 02042	200205		K	L
VR331	70	1	R6703B	200205		G	H
VR331	70	2	R6703D	200205		G	H
VR331	80	1	R6703B	200205		H	I
VR331	80	2	R6703D	200205		H	I
VR410	0	2	MOA US 01652	200205		A	B
VR410	0	3	MOA US 01018	200205		A	B
VR410	0	4	MOA US 01016	200205		A	B
VR410	0	5	R2601A	200205		A	B
VR411	0	1	MOA US 01652	200205		A	B
VR411	0	2	MOA US 01016	200205		A	B
VR411	0	3	MOA US 01018	200205		A	B
VR411	0	4	R2601A	200205		A	B
VR510	80	1	MOA US 01656	200205		I	J
VR510	90	1	MOA US 01656	200205		J	K
VR510	100	1	MOA US 01656	200205		K	L
VR510	110	1	MOA US 01656	200205		L	M
VR531	20	1	MOA US 01108	200205		C	D
VR531	30	1	MOA US 01108	200205		D	E
VR531	30	2	MOA US 02096	200205		D	E
VR531	30	3	MOA US 02095	200205		D	E
VR531	40	1	MOA US 02095	200205		E	F
VR531	40	2	MOA US 01108	200205		E	F
VR531	40	3	MOA US 02096	200205		E	F
VR531	50	1	MOA US 02095	200205		F	G
VR531	50	2	MOA US 02096	200205		F	G
VR531	50	3	R3601A	200205		F	G
VR531	50	4	R3601B	200205		F	G
VR531	50	5	MOA US 01108	200205		F	G
VR532	70	1	MOA US 01108	200205		H	I
VR532	80	1	MOA US 01108	200205		I	J
VR532	80	2	MOA US 02096	200205		I	J
VR532	90	1	MOA US 01108	200205		J	K
VR532	90	2	MOA US 02096	200205		J	K
VR532	90	3	MOA US 02095	200205		J	K
VR532	100	1	MOA US 02096	200205		K	L
VR532	100	2	MOA US 02095	200205		K	L
VR532	100	3	R3601A	200205		K	L
VR532	100	4	R3601B	200205		K	L
VR532	100	5	MOA US 01108	200205		K	L
VR532	130	1	MOA US 02095	200205		AF	K1
VR532	140	1	MOA US 01108	200205		K1	L1
VR532	140	2	MOA US 02096	200205		K1	L1
VR532	140	3	MOA US 02095	200205		K1	L1
VR533	50	1	MOA US 02095	200205		F	G
VR533	50	2	MOA US 02096	200205		F	G
VR533	60	1	MOA US 02095	200205		G	H
VR533	60	2	MOA US 02096	200205		G	H
VR533	70	1	MOA US 02096	200205		H	I
VR533	70	2	MOA US 02095	200205		H	I
VR533	70	3	R3601A	200205		H	I
VR533	70	4	R3601B	200205		H	I
VR533	70	5	MOA US 01108	200205		H	I
VR534	40	1	MOA US 02096	200205		E	F
VR534	40	2	MOA US 02095	200205		E	F
VR534	50	1	MOA US 02096	200205		F	G
VR534	50	2	MOA US 02095	200205		F	G
VR534	60	1	MOA US 02096	200205		G	H
VR534	60	2	MOA US 02095	200205		G	H
VR534	60	3	R3601A	200205		G	H
VR534	60	4	R3601B	200205		G	H
VR534	60	5	MOA US 01108	200205		G	H
VR535	30	1	MOA US 01326	200205		D	E
VR535	60	1	MOA US 02095	200205		G	H
VR535	60	2	MOA US 02096	200205		G	H
VR535	70	1	MOA US 02095	200205		H	I
VR535	70	2	MOA US 02096	200205		H	I
VR535	80	1	MOA US 02096	200205		I	J
VR535	80	2	MOA US 02095	200205		I	J
VR535	80	3	R3601A	200205		I	J
VR535	80	4	R3601B	200205		I	J
VR535	80	5	MOA US 01108	200205		I	J
VR536	30	1	MOA US 02095	200205		D	E
VR536	30	2	MOA US 02096	200205		D	E
VR536	30	3	MOA US 01108	200205		D	E
VR536	40	1	MOA US 02096	200205		E	F
VR536	40	2	MOA US 02095	200205		E	F
VR536	40	3	R3601A	200205		E	F
VR536	40	4	R3601B	200205		E	F
VR536	40	5	MOA US 01108	200205		E	F
VR544	0	2	R3601A	200205		A	B
VR544	0	3	R3601B	200205		A	B
VR544	0	4	MOA US 02095	200205		A	B
VR544	0	5	MOA US 01108	200205		A	B
VR544	10	1	MOA US 01108	200205		B	C
VR544	10	2	MOA US 02095	200205		B	C
VR544	20	1	MOA US 01108	200205		C	D
VR544	20	2	MOA US 02095	200205		C	D
VR545	50	1	MOA US 01108	200205		F	G
VR545	50	2	MOA US 02095	200205		F	G
VR545	60	1	MOA US 01108	200205		G	H
VR545	60	2	MOA US 02095	200205		G	H
VR545	70	1	R3601A	200205		H	I
VR545	70	2	R3601B	200205		H	I
VR545	70	3	MOA US 02095	200205		H	I
VR545	70	4	MOA US 01108	200205		H	I
VR552	0	5	MOA US 02096	200205		A	B
VR552	0	6	MOA US 02095	200205		A	B
VR552	0	7	R3601A	200205		A	B
VR552	0	8	R3601B	200205		A	B
VR604	0	1	MOA US 02104	200205		A	B
VR604	10	1	MOA US 02104	200205		B	C
VR604	90	1	MOA US 01816	200205		J	K
VR604	90	2	MOA US 01088	200205		J	K
VR604	100	1	MOA US 01088	200205		K	L
VR604	100	2	MOA US 01816	200205		K	L
VR604	110	1	MOA US 01088	200205		L	M
VR604	120	1	MOA US 01088	200205		M	N
VR604	130	1	MOA US 01088	200205		N	O
VR604	130	2	MOA US 01090	200205		N	O
VR607	50	1	MOA US 01088	200205		F	G
VR607	50	2	MOA US 01090	200205		F	G
VR607	60	1	MOA US 01088	200205		G	H
VR607	70	1	MOA US 01088	200205		H	I
VR607	80	1	MOA US 01816	200205		I	J
VR607	80	2	MOA US 01088	200205		I	J
VR607	90	1	MOA US 01816	200205		J	K
VR607	90	2	MOA US 01088	200205		J	K
VR607	170	1	MOA US 02104	200205		R	S
VR607	180	1	MOA US 02104	200205		S	T
VR615	50	1	R3401A	200205		F	G
VR615	50	2	R3401B	200205		F	G
VR619	0	1	R3404	200205		A	B
VR619	50	1	R3403A	200205		F	G
VR619	50	2	R3403B	200205		F	G
VR634	40	1	R4201A	200205		E	F
VR634	50	1	R4201A	200205		F	G
VR664	10	1	R4201A	200205		B	C
VR664	20	1	R4201A	200205		C	D
VR704	60	1	MOA US 01280	200205		G	H
VR704	70	1	MOA US 01280	200205		H	I
VR704	130	2	R5802A	200205		L1	N
VR705	40	1	MOA US 01280	200205		E	F
VR705	90	2	R5802A	200205		H1	J
VR707	50	1	MOA US 01280	200205		F	G
VR707	60	1	MOA US 01280	200205		G	H
VR707	120	2	R5802A	200205		K1	M
VR724	20	1	MOA US 01350	200205		C	D
VR724	20	2	MOA US 01352	200205		C	D
VR724	30	1	MOA US 01350	200205		D	E
VR724	30	2	MOA US 02124	200205		D	E
VR724	40	1	MOA US 01276	200205		E	F
VR724	40	2	MOA US 01350	200205		E	F
VR724	50	1	MOA US 01276	200205		F	G
VR724	60	1	MOA US 01276	200205		G	H
VR724	60	2	MOA US 01350	200205		G	H
VR724	60	3	R5201	200205		G	H
VR725	20	1	MOA US 01350	200205		C	D
VR725	20	2	MOA US 01352	200205		C	D
VR725	30	1	MOA US 01278	200205		D	E
VR725	30	2	MOA US 01350	200205		D	E
VR725	30	3	MOA US 02124	200205		D	E
VR725	40	1	MOA US 01278	200205		E	F
VR725	40	2	MOA US 01350	200205		E	F
VR725	40	3	MOA US 02126	200205		E	F
VR725	40	4	R5201	200205		E	F
VR840	10	1	MOA US 01220	200205		B	C
VR840	20	1	MOA US 01220	200205		C	D
VR840	30	1	MOA US 01220	200205		D	E
VR840	40	1	MOA US 01220	200205		E	F
VR840	70	1	MOA US 01222	200205		H	I
VR841	0	2	MOA US 01220	200205		A	B
VR841	10	1	MOA US 01220	200205		B	C
VR841	20	1	MOA US 01220	200205		C	D
VR841	30	1	MOA US 01220	200205		D	E
VR841	40	1	MOA US 01220	200205		E	F
VR842	30	1	MOA US 01220	200205		D	E
VR931	0	2	MOA US 01782	200205		A	B
VR931	10	1	MOA US 01782	200205		B	C
VR932	0	2	MOA US 01782	200205		A	B
VR932	10	1	MOA US 01782	200205		B	C
VR933	0	2	MOA US 02110	200205		A	B
VR933	10	1	MOA US 02110	200205		B	C
VR933	10	2	MOA US 02112	200205		B	C
VR933	20	1	MOA US 01780	200205		C	D
VR933	30	1	MOA US 01780	200205		D	E
VR933	40	2	MOA US 01780	200205		E	F
VR933	50	1	MOA US 01780	200205		F	G
VR934	0	1	MOA US 01780	200205		A	B
VR934	10	1	MOA US 01780	200205		B	C
VR934	20	2	MOA US 01780	200205		C	D
VR934	30	1	MOA US 01780	200205		D	E
VR934	40	1	MOA US 02110	200205		E	F
VR934	40	2	MOA US 02112	200205		E	F
VR934	50	1	MOA US 02110	200205		F	G
VR935	0	2	MOA US 02354	200205		A	B
VR935	0	3	MOA US 02356	200205		A	B
VR935	0	4	MOA US 02376	200205		A	B
VR935	10	1	MOA US 02376	200205		B	C
VR935	20	1	MOA US 01154	200205		C	D
VR935	20	2	MOA US 02354	200205		C	D
VR935	20	3	MOA US 02376	200205		C	D
VR935	30	1	MOA US 01154	200205		D	E
VR935	40	1	MOA US 01092	200205		E	F
VR935	40	2	MOA US 02354	200205		E	F
VR935	50	1	MOA US 01092	200205		F	G
VR935	50	2	MOA US 02354	200205		F	G
VR935	50	3	R2205	200205		F	G
VR935	60	1	MOA US 02354	200205		G	H
VR935	60	2	R2205	200205		G	H
VR935	80	1	MOA US 02354	200205		C	AD
VR935	80	2	MOA US 02376	200205		C	AD
VR936	0	1	MOA US 02354	200205		A	B
VR936	0	2	R2205	200205		A	B
VR936	10	1	MOA US 02354	200205		B	C
VR936	10	2	MOA US 01092	200205		B	C
VR936	10	3	R2205	200205		B	C
VR936	20	1	MOA US 01092	200205		C	D
VR936	20	2	MOA US 02354	200205		C	D
VR936	30	1	MOA US 01154	200205		D	E
VR936	40	1	MOA US 01154	200205		E	F
VR936	40	2	MOA US 02376	200205		E	F
VR936	50	1	MOA US 02376	200205		F	G
VR936	60	1	MOA US 02376	200205		G	H
VR936	60	2	MOA US 02354	200205		G	H
VR936	80	1	MOA US 02354	200205		AE	F1
VR936	80	2	MOA US 02376	200205		AE	F1
VR936	90	1	MOA US 02376	200205		F1	G
VR937	0	2	MOA US 01394	200205		A	B
VR937	10	1	MOA US 01394	200205		B	C
VR937	30	1	MOA US 01154	200205		D	E
VR937	30	2	MOA US 01158	200205		D	E
VR937	30	3	MOA US 01160	200205		D	E
VR937	30	4	MOA US 01162	200205		D	E
VR937	30	5	MOA US 01392	200205		D	E
VR937	30	6	MOA US 01394	200205		D	E
VR937	40	1	MOA US 01154	200205		E	F
VR937	40	2	MOA US 01390	200205		E	F
VR937	40	3	R2202A	200205		E	F
VR937	50	1	MOA US 01320	200205		F	G
VR937	50	2	MOA US 01390	200205		F	G
VR937	50	3	R2202B	200205		F	G
VR937	70	1	MOA US 01154	200205		E	AF
VR937	70	2	MOA US 01158	200205		E	AF
VR937	70	3	MOA US 01390	200205		E	AF
VR937	70	4	MOA US 01392	200205		E	AF
VR937	70	5	R2202A	200205		E	AF
VR937	70	6	R2202B	200205		E	AF
VR937	90	1	MOA US 01390	200205		F	BG
VR937	90	2	R2202B	200205		F	BG
VR938	0	1	MOA US 01320	200205		A	B
VR938	0	2	MOA US 01390	200205		A	B
VR938	0	3	R2202B	200205		A	B
VR938	10	1	MOA US 01154	200205		B	C
VR938	10	2	MOA US 01390	200205		B	C
VR938	10	3	R2202A	200205		B	C
VR938	10	4	R2202B	200205		B	C
VR938	20	1	MOA US 01154	200205		C	D
VR938	20	2	MOA US 01158	200205		C	D
VR938	20	3	MOA US 01160	200205		C	D
VR938	20	4	MOA US 01162	200205		C	D
VR938	20	5	MOA US 01190	200205		C	D
VR938	20	6	MOA US 01394	200205		C	D
VR938	40	1	MOA US 01394	200205		E	F
VR938	50	1	MOA US 01394	200205		F	G
VR938	70	1	MOA US 01320	200205		AA	B
VR938	70	2	MOA US 01390	200205		AA	B
VR938	70	3	R2202B	200205		AA	B
VR938	80	1	MOA US 01154	200205		B	C
VR938	80	2	MOA US 01390	200205		B	C
VR938	80	3	R2202A	200205		B	C
VR938	80	4	R2202B	200205		B	C
VR938	90	1	MOA US 01154	200205		C	D
VR938	90	2	MOA US 01158	200205		C	D
VR938	90	3	MOA US 01160	200205		C	D
VR938	90	4	MOA US 01162	200205		C	D
VR938	90	5	MOA US 01190	200205		C	D
VR938	90	6	MOA US 01394	200205		C	D
VR938	110	1	MOA US 01394	200205		E	F
VR938	120	1	MOA US 01394	200205		F	G
VR938	140	1	MOA US 01154	200205		BB	C
VR938	140	2	MOA US 01390	200205		BB	C
VR938	140	3	R2202A	200205		BB	C
VR938	140	4	R2202B	200205		BB	C
VR938	150	1	MOA US 01154	200205		C	D
VR938	150	2	MOA US 01158	200205		C	D
VR938	150	3	MOA US 01160	200205		C	D
VR938	150	4	MOA US 01162	200205		C	D
VR938	150	5	MOA US 01190	200205		C	D
VR938	150	6	MOA US 01394	200205		C	D
VR938	170	1	MOA US 01394	200205		E	F
VR938	180	1	MOA US 01394	200205		F	G
VR940	20	1	MOA US 01154	200205		C	D
VR941	0	2	MOA US 01154	200205		A	B
VR954	10	1	MOA US 02384	200205		B	C
VR954	10	2	MOA US 02386	200205		B	C
VR954	20	1	MOA US 02384	200205		C	D
VR954	20	2	MOA US 02386	200205		C	D
VR954	30	1	MOA US 02384	200205		D	E
VR954	40	1	MOA US 02362	200205		E	F
VR954	40	2	MOA US 02384	200205		E	F
VR954	50	1	MOA US 02362	200205		F	G
VR954	50	2	MOA US 02370	200205		F	G
VR954	60	1	MOA US 02362	200205		G	H
VR954	60	2	MOA US 02370	200205	B	G	H
VR954	70	1	MOA US 02354	200205		H	I
VR954	70	2	MOA US 02362	200205		H	I
VR954	80	1	MOA US 02354	200205		I	J
VR954	90	1	MOA US 02354	200205		J	K
VR954	100	1	MOA US 02354	200205		K	L
VR954	110	1	MOA US 02354	200205		L	M
VR954	110	2	R2205	200205		L	M
VR954	120	1	MOA US 02354	200205		M	N
VR954	120	2	R2205	200205		M	N
VR954	130	1	MOA US 02354	200205		N	O
VR954	130	2	MOA US 02358	200205		N	O
VR954	130	3	MOA US 02360	200205		N	O
VR954	140	1	MOA US 02354	200205		O	P
VR954	140	2	MOA US 02358	200205		O	P
VR954	140	3	MOA US 02360	200205		O	P
VR954	140	4	MOA US 02362	200205		O	P
VR954	150	1	MOA US 02362	200205		P	Q
VR954	150	2	MOA US 02364	200205		P	Q
VR954	170	1	MOA US 02354	200205		N	AO
VR954	170	2	MOA US 02358	200205		N	AO
VR954	170	3	MOA US 02360	200205		N	AO
VR954	170	4	MOA US 02362	200205		N	AO
VR954	170	5	R2205	200205		N	AO
VR954	180	1	MOA US 02354	200205		AO	AP
VR954	180	2	MOA US 02358	200205		AO	AP
VR954	180	3	MOA US 02362	200205		AO	AP
VR954	190	1	MOA US 02354	200205		AP	L1
VR954	200	1	MOA US 02354	200205		L1	M1
VR954	200	2	R2205	200205		L1	M1
VR954	210	1	MOA US 02354	200205		M1	N1
VR954	210	2	R2205	200205		M1	N1
VR955	0	1	MOA US 02362	200205		A	B
VR955	0	2	MOA US 02364	200205		A	B
VR955	10	1	MOA US 02354	200205		B	C
VR955	10	2	MOA US 02358	200205		B	C
VR955	10	3	MOA US 02360	200205		B	C
VR955	10	4	MOA US 02362	200205		B	C
VR955	20	1	MOA US 02354	200205		C	D
VR955	20	2	MOA US 02358	200205		C	D
VR955	20	3	MOA US 02360	200205		C	D
VR955	30	1	MOA US 02354	200205		D	E
VR955	30	2	R2205	200205		D	E
VR955	40	1	MOA US 02354	200205		E	F
VR955	40	2	R2205	200205		E	F
VR955	50	1	MOA US 02354	200205		F	G
VR955	60	1	MOA US 02354	200205		G	H
VR955	70	1	MOA US 02354	200205		H	I
VR955	80	1	MOA US 02354	200205		I	J
VR955	80	2	MOA US 02362	200205		I	J
VR955	90	1	MOA US 02362	200205		J	K
VR955	90	2	MOA US 02370	200205	B	J	K
VR955	100	1	MOA US 02362	200205		K	L
VR955	100	2	MOA US 02370	200205		K	L
VR955	110	1	MOA US 02362	200205		L	M
VR955	110	2	MOA US 02384	200205		L	M
VR955	120	1	MOA US 02384	200205		M	N
VR955	130	1	MOA US 02384	200205		N	O
VR955	130	2	MOA US 02386	200205		N	O
VR955	140	1	MOA US 02384	200205		O	P
VR955	140	2	MOA US 02386	200205		O	P
VR955	150	1	MOA US 02386	200205		P	Q
